Mississippi: Lions Hall|Location is: Lions Hall|4|20:30:00|21:30:00|Main St., Fayette, LA |31.7245834|-91.05868900000002
Alabama: Alano 2|Location is: SUNRISE|2|08:30:00|09:30:00|908 McRae Ave, MOBILE, LA 36606|30.660837|-88.106378
Alabama: Alano 3|Location is: SUNRISE|2|11:00:00|12:00:00|908 McRae Ave, MOBILE, LA 36606|30.660837|-88.106378
Alabama: Alano 4|Location is: SUNRISE|2|19:00:00|20:00:00|908 McRae Ave, MOBILE, LA 36606|30.660837|-88.106378
Alabama: Alano|Location is: SUNRISE|3|06:30:00|07:30:00|908 McRae Ave, MOBILE, LA 36606|30.660837|-88.106378
Alabama: Alano 2|Location is: SUNRISE|3|08:30:00|09:30:00|908 McRae Ave, MOBILE, LA 36606|30.660837|-88.106378
Alabama: Alano 3|Location is: SUNRISE|3|11:00:00|12:00:00|908 McRae Ave, MOBILE, LA 36606|30.660837|-88.106378
Alabama: Alano 4|Location is: SUNRISE|3|19:00:00|20:00:00|908 McRae Ave, MOBILE, LA 36606|30.660837|-88.106378
Alabama: Alano|Location is: SUNRISE|4|06:30:00|07:30:00|908 McRae Ave, MOBILE, LA 36606|30.660837|-88.106378
Alabama: Alano 2|Location is: SUNRISE|4|08:30:00|09:30:00|908 McRae Ave, MOBILE, LA 36606|30.660837|-88.106378
Alabama: Alano 3|Location is: SUNRISE|4|11:00:00|12:00:00|908 McRae Ave, MOBILE, LA 36606|30.660837|-88.106378
Alabama: Alano 5|Location is: SUNRISE|4|20:00:00|21:00:00|908 McRae Ave, MOBILE, LA 36606|30.660837|-88.106378
Alabama: Alano|Location is: SUNRISE|5|06:30:00|07:30:00|908 McRae Ave, MOBILE, LA 36606|30.660837|-88.106378
Alabama: Alano 2|Location is: SUNRISE|5|08:30:00|09:30:00|908 McRae Ave, MOBILE, LA 36606|30.660837|-88.106378
Alabama: Alano 3|Location is: SUNRISE|5|11:00:00|12:00:00|908 McRae Ave, MOBILE, LA 36606|30.660837|-88.106378
Alabama: Alano 6|Location is: SUNRISE|5|19:30:00|20:30:00|908 McRae Ave, MOBILE, LA 36606|30.660837|-88.106378
Alabama: Alano|Location is: SUNRISE|6|06:30:00|07:30:00|908 McRae Ave, MOBILE, LA 36606|30.660837|-88.106378
Alabama: Alano 2|Location is: SUNRISE|6|08:30:00|09:30:00|908 McRae Ave, MOBILE, LA 36606|30.660837|-88.106378
Alabama: Alano 3|Location is: SUNRISE|6|11:00:00|12:00:00|908 McRae Ave, MOBILE, LA 36606|30.660837|-88.106378
Alabama: Alano 7|Location is: SUNRISE|6|17:30:00|18:30:00|908 McRae Ave, MOBILE, LA 36606|30.660837|-88.106378
Alabama: Alano 5|Location is: SUNRISE|6|20:00:00|21:00:00|908 McRae Ave, MOBILE, LA 36606|30.660837|-88.106378
Alabama: Alano 8|Location is: SUNRISE|6|22:00:00|23:00:00|908 McRae Ave, MOBILE, LA 36606|30.660837|-88.106378
Alabama: Alano 5|Location is: SUNRISE|1|20:00:00|21:00:00|908 McRae Ave, MOBILE, LA 36606|30.660837|-88.106378
Alabama: Our Savior Lutheran Church|Location is: 11th STEP|1|20:00:00|21:00:00|5101 Government Blvd., MOBILE, LA 36606|30.609974|-88.160506
Alabama: Our Savior Lutheran Church|Location is: 11th STEP|5|20:00:00|21:00:00|5101 Government Blvd., MOBILE, LA 36606|30.609974|-88.160506
Alabama: Oakmont Christian Church|Location is: SARALAND SERENITY|3|20:00:00|21:00:00|424 Oakmont Rd., MOBILE, LA 36571|30.812106|-88.07575299999996
Alabama: Oakmont Christian Church|Location is: SARALAND SERENITY|5|20:00:00|21:00:00|424 Oakmont Rd., MOBILE, LA 36571|30.812106|-88.07575299999996
Alabama: Oakmont Christian Church|Location is: SARALAND SERENITY|3|13:07:00|14:07:00|424 Oakmont Rd., Saraland, LA 36571|30.812106|-88.07575299999996
Alabama: Oakmont Christian Church|Location is: SARALAND SERENITY|5|13:07:00|14:07:00|424 Oakmont Rd., Saraland, LA 36571|30.812106|-88.07575299999996
Texas: Angleton Group|Location is: Behind the Dollar Store|2|12:00:00|13:00:00|1242 1/2 EMulberry, Angleton, LA 77515|29.1685304|-95.43585300000001
California: Two Rivers Group|Location is: First Methodist Church|2|20:00:00|21:00:00|121 N. 4th, Clarendon, LA 72029|38.60231539999999|-121.4137245
Alabama: St. Michael's Episcopal Church|Location is: NORTH MOBILE 5TH TRADITION|6|20:00:00|21:00:00|300 Grant St., Chickasaw, LA 36611|30.7658771|-88.07749439999998
Mississippi: Saints We Ain’t|Location is: St. Mark Episcopal Church|6|18:30:00|19:30:00|1000 Mississippi, Little Rock, LA 72207|31.2333691|-90.3787949
Alabama: Cornerstone Metropolitan Community Church|Location is: PINK TRIANGLE|2|19:00:00|20:00:00|2201 Government St., MOBILE, LA 36606|30.674256|-88.09190000000001
Alabama: Cornerstone Metropolitan Community Church|Location is: PINK TRIANGLE|3|19:00:00|20:00:00|2201 Government St., MOBILE, LA 36606|30.674256|-88.09190000000001
Alabama: Cornerstone Metropolitan Community Church|Location is: PINK TRIANGLE|5|19:00:00|20:00:00|2201 Government St., MOBILE, LA 36606|30.674256|-88.09190000000001
Alabama: Cornerstone Metropolitan Community Church|Location is: PINK TRIANGLE|6|19:00:00|20:00:00|2201 Government St., MOBILE, LA 36606|30.674256|-88.09190000000001
Alabama: Trinity Episcopal Church|Location is: HAPPY HOUR|5|17:30:00|18:30:00|1900 Dauphin St., MOBILE, LA 36606|30.686694|-88.08600100000001
Arkansas: Mount Ida Group|Location is: American Legion|1|19:00:00|20:00:00|1184 Hwy 27 S, Mount Ida, LA 71957|34.9136842|-93.39591519999999
Alabama: Ministerio Hispano|Location is: VASO NEUVO (New Glass)|5|19:00:00|20:00:00|712 Dauphin Island Pkwy., MOBILE, LA 36606|30.666219|-88.08740890000001
Alabama: Ministerio Hispano 2|Location is: VASO NEUVO (New Glass)|6|08:00:00|09:00:00|712 Dauphin Island Pkwy., MOBILE, LA 36606|30.666219|-88.08740890000001
Alabama: Ministerio Hispano|Location is: VASO NEUVO (New Glass)|6|19:00:00|20:00:00|712 Dauphin Island Pkwy., MOBILE, LA 36606|30.666219|-88.08740890000001
Arkansas: Barely Legal Young People|Location is: Westover Hills Presbyterian Church|7|20:00:00|21:00:00|6400 Kavanaugh Place, Little Rock, LA 72207|34.7701969|-92.34740110000001
Arkansas: Barely Legal Young People Group|Location is: Westover Hills Presbyterian Church|3|20:00:00|21:00:00|6400 Kavanaugh Place, Little Rock, LA 72207|34.7701969|-92.34740110000001
Arkansas: H.A.L.T. Lunch Bunch|Location is: Central Office Building|3|12:00:00|13:00:00|Tanglewood Shopping Center, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: H.A.L.T. Lunch Bunch|Location is: Central Office Building|4|12:00:00|13:00:00|Tanglewood Shopping Center, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: H.A.L.T. Lunch Bunch|Location is: Central Office Building|5|12:00:00|13:00:00|Tanglewood Shopping Center, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: H.A.L.T. Lunch Bunch|Location is: Central Office Building|6|12:00:00|13:00:00|Tanglewood Shopping Center, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: H.A.L.T. Lunch Bunch|Location is: Central Office Building|7|11:00:00|12:00:00|Tanglewood Shopping Center, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: H.A.L.T. Lunch Bunch|Location is: Central Office Building|2|12:00:00|13:00:00|Tanglewood Shopping Center, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Solutions Group|Location is: Asbury Methodist Church|2|19:00:00|20:00:00|1700 Napa Valley, Little Rock, LA 72212|34.7778204|-92.41593080000001
Arkansas: Cosmopolitan Group Too 2|Location is: Corner of Durwood & Hawthorne|5|19:00:00|20:00:00|2319 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group Too 2|Location is: Corner of Durwood & Hawthorne|1|19:00:00|20:00:00|2319 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group Too 2|Location is: Corner of Durwood & Hawthorne|6|19:00:00|20:00:00|2319 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group Too 3|Location is: Corner of Durwood & Hawthorne|1|18:00:00|19:00:00|2319 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group Too|Location is: Corner of Durwood & Hawthorne|4|20:00:00|21:00:00|2319 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group 5|Location is: Cosmopolitan Group|1|20:00:00|21:00:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group 3|Location is: Cosmopolitan Group|2|12:00:00|13:00:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group|Location is: Cosmopolitan Group|2|06:30:00|07:30:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group 2|Location is: Cosmopolitan Group|2|08:00:00|09:00:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group 4|Location is: Cosmopolitan Group|2|17:30:00|18:30:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group|Location is: Cosmopolitan Group|3|06:30:00|07:30:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group 3|Location is: Cosmopolitan Group|3|12:00:00|13:00:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group 4|Location is: Cosmopolitan Group|3|17:30:00|18:30:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group|Location is: Cosmopolitan Group|4|06:30:00|07:30:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group 3|Location is: Cosmopolitan Group|4|12:00:00|13:00:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group 4|Location is: Cosmopolitan Group|4|17:30:00|18:30:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group|Location is: Cosmopolitan Group|5|06:30:00|07:30:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group 3|Location is: Cosmopolitan Group|5|12:00:00|13:00:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group 4|Location is: Cosmopolitan Group|5|17:30:00|18:30:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group 5|Location is: Cosmopolitan Group|5|20:00:00|21:00:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group|Location is: Cosmopolitan Group|6|06:30:00|07:30:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group 3|Location is: Cosmopolitan Group|6|12:00:00|13:00:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group 4|Location is: Cosmopolitan Group|6|17:30:00|18:30:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group 7|Location is: Cosmopolitan Group|6|21:00:00|22:00:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group|Location is: Cosmopolitan Group|7|06:30:00|07:30:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group 4|Location is: Cosmopolitan Group|7|17:30:00|18:30:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group|Location is: Cosmopolitan Group|1|06:30:00|07:30:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group 10|Location is: Cosmopolitan Group|1|14:00:00|15:00:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group 4|Location is: Cosmopolitan Group|1|17:30:00|18:30:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group 5|Location is: Cosmopolitan Group|4|20:00:00|21:00:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group 8|Location is: Cosmopolitan Group|7|13:00:00|14:00:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group 3|Location is: Cosmopolitan Group|7|12:00:00|13:00:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group 5|Location is: Cosmopolitan Group|3|20:00:00|21:00:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group 6|Location is: Cosmopolitan Group|6|19:00:00|20:00:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group 9|Location is: Cosmopolitan Group|7|15:00:00|16:00:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: Cosmopolitan Group 5|Location is: Cosmopolitan Group|7|20:00:00|21:00:00|2323 Durwood, Little Rock, LA 72207|34.7791669|-92.34681949999998
Arkansas: S.O.S. Group|Location is: Methodist Children home, Cottage 7|6|12:00:00|13:00:00|2002 Filmore Street, Little Rock, LA 72207|34.73222|-92.338709
Alabama: Dauphin Way United Methodist Church|Location is: SERENITY SISTERS|2|18:00:00|19:00:00|1507 Dauphin St., MOBILE, LA 36604|30.6869012|-88.0735004
Alabama: Dauphin Way United Methodist Church|Location is: SERENITY SISTERS|3|18:00:00|19:00:00|1507 Dauphin St., MOBILE, LA 36604|30.6869012|-88.0735004
California: SOBER LIVING WOMEN|Location is: COMMUNITY CHURCH|5|10:00:00|11:00:00|CV ROAD, CARMEL VALLEY, LA 72212|34.1413361|-118.54465900000002
Alabama: St. Mary's Catholic School|Location is: NUTS ABOUT SOBRIETY|1|19:00:00|20:00:00|107 N. Lafayette St., MOBILE, LA 36604|30.6910385|-88.07079469999996
Alabama: St. Mary's Catholic School|Location is: NUTS ABOUT SOBRIETY|2|17:30:00|18:30:00|107 N. Lafayette St., MOBILE, LA 36604|30.6910385|-88.07079469999996
Alabama: St. Mary's Catholic School|Location is: NUTS ABOUT SOBRIETY|3|17:30:00|18:30:00|107 N. Lafayette St., MOBILE, LA 36604|30.6910385|-88.07079469999996
Alabama: St. Mary's Catholic School|Location is: NUTS ABOUT SOBRIETY|4|17:30:00|18:30:00|107 N. Lafayette St., MOBILE, LA 36604|30.6910385|-88.07079469999996
Arkansas: Rockhouse Group Womens Discussion|Location is: Rockhouse Group|7|11:00:00|12:00:00|7415 Hwy 7, Jessieville, LA |34.7327922|-93.05623320000001
California: Sterling Men Group|Location is: St. James Methodist Church|5|20:00:00|21:00:00|321 Pleasant Valley Drive, Little Rock, LA 72212|37.3792594|-121.8198936
California: Taproot Women Group|Location is: St. James Methodist Church|4|17:45:00|18:45:00|321 Pleasant Valley Drive, Little Rock, LA 72212|37.3792594|-121.8198936
Alabama: St. Philip Neri Church|Location is: FOWL RIVER|5|19:00:00|20:00:00|9101 Dauphin Island Pkwy, Theodore, LA 36582|30.5067099|-88.1103172
Arkansas: Peace of Mind Group|Location is: Peace of Mind Group|1|19:00:00|20:00:00|Park & Pine Streets, Lonoke, LA 72086|34.7815569|-91.89038819999996
Arkansas: Lonoke Group|Location is: Peace of Mind Group|4|19:00:00|20:00:00|Park & Pine Streets, Lonoke, LA 72086|34.7815569|-91.89038819999996
Texas: Lake Area|Location is: Lake Area|1|14:00:00|15:00:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: Lake Area|Location is: Lake Area|2|14:00:00|15:00:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: Lake Area|Location is: Lake Area|3|14:00:00|15:00:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: Lake Area|Location is: Lake Area|4|14:00:00|15:00:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: Lake Area|Location is: Lake Area|5|14:00:00|15:00:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: Lake Area|Location is: Lake Area|6|14:00:00|15:00:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: Lake Area|Location is: Lake Area|7|14:00:00|15:00:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: LAKE AREA GROUP 2|Location is: Lake Area|2|12:00:00|13:00:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: LAKE AREA GROUP 2|Location is: Lake Area|3|12:00:00|13:00:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: LAKE AREA GROUP 2|Location is: Lake Area|4|12:00:00|13:00:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: LAKE AREA GROUP 2|Location is: Lake Area|5|12:00:00|13:00:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: LAKE AREA GROUP 2|Location is: Lake Area|6|12:00:00|13:00:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: LAKE AREA GROUP 2|Location is: Lake Area|7|12:00:00|13:00:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: LAKE AREA GROUP 2|Location is: Lake Area|1|12:00:00|13:00:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: LAKE AREA GROUP 3|Location is: Lake Area|2|20:00:00|21:00:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: LAKE AREA GROUP 3|Location is: Lake Area|3|20:00:00|21:00:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: LAKE AREA GROUP 3|Location is: Lake Area|4|20:00:00|21:00:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: LAKE AREA GROUP 3|Location is: Lake Area|5|20:00:00|21:00:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: LAKE AREA GROUP 3|Location is: Lake Area|6|20:00:00|21:00:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: LAKE AREA GROUP 3|Location is: Lake Area|7|20:00:00|21:00:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: LAKE AREA GROUP 3|Location is: Lake Area|1|20:00:00|21:00:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: LAKE AREA GROUP|Location is: Lake Area|2|10:30:00|11:30:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: LAKE AREA GROUP|Location is: Lake Area|3|10:30:00|11:30:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: LAKE AREA GROUP|Location is: Lake Area|4|10:30:00|11:30:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: LAKE AREA GROUP|Location is: Lake Area|5|10:30:00|11:30:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: LAKE AREA GROUP|Location is: Lake Area|6|10:30:00|11:30:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: LAKE AREA GROUP|Location is: Lake Area|7|10:30:00|11:30:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Texas: LAKE AREA GROUP|Location is: Lake Area|1|10:30:00|11:30:00|120 Market Street, Mabank, LA 75147|32.3662047|-96.10015870000001
Arkansas: Reservoir Group|Location is: Second Presbyterian Church|7|17:30:00|18:30:00|600 Pleasant Valley, Little Rock, LA 72227|34.999073|-92.62466799999999
Arkansas: Reservoir Group|Location is: Second Presbyterian Church|2|17:30:00|18:30:00|600 Pleasant Valley, Little Rock, LA 72227|34.999073|-92.62466799999999
Arkansas: Reservoir Group|Location is: Second Presbyterian Church|6|17:30:00|18:30:00|600 Pleasant Valley, Little Rock, LA 72227|34.999073|-92.62466799999999
Arkansas: Reservoir Group|Location is: Second Presbyterian Church|5|17:30:00|18:30:00|600 Pleasant Valley, Little Rock, LA 72227|34.999073|-92.62466799999999
Arkansas: Reservoir Group|Location is: Second Presbyterian Church|4|17:30:00|18:30:00|600 Pleasant Valley, Little Rock, LA 72227|34.999073|-92.62466799999999
Arkansas: Reservoir Group|Location is: Second Presbyterian Church|1|17:30:00|18:30:00|600 Pleasant Valley, Little Rock, LA 72227|34.999073|-92.62466799999999
Arkansas: Reservoir Group|Location is: Second Presbyterian Church|3|17:30:00|18:30:00|600 Pleasant Valley, Little Rock, LA 72227|34.999073|-92.62466799999999
Arkansas: Reservoir Group 2|Location is: Second Presbyterian Church|6|19:00:00|20:00:00|600 Pleasant Valley, Little Rock, LA 72227|34.999073|-92.62466799999999
Arkansas: Pacific Group|Location is: Second Presbyterian Church|3|19:00:00|20:00:00|600 Pleasant Valley, Little Rock, LA 72227|34.999073|-92.62466799999999
Alabama: All Saints Episcopal Church|Location is: ALL SAINTS SINNERS|5|17:30:00|18:30:00|151 S. Ann St., MOBILE, LA 36604|30.6820979|-88.06617790000001
Alabama: SUNSHINE (1st Sunday)|Location is: SUNSHINE (1st Sunday)|1|18:30:00|19:30:00|1005 Old Shell, MOBILE, LA 36604|30.688906|-88.05816900000002
Alabama: COMMON SOLUTION|Location is: SUNSHINE (1st Sunday)|2|11:00:00|12:00:00|1005 Old Shell, MOBILE, LA 36604|30.688906|-88.05816900000002
Alabama: SUNSHINE|Location is: SUNSHINE (1st Sunday)|2|20:00:00|21:00:00|1005 Old Shell, MOBILE, LA 36604|30.688906|-88.05816900000002
Alabama: COMMON SOLUTION|Location is: SUNSHINE (1st Sunday)|3|11:00:00|12:00:00|1005 Old Shell, MOBILE, LA 36604|30.688906|-88.05816900000002
Alabama: SUNSHINE|Location is: SUNSHINE (1st Sunday)|3|20:00:00|21:00:00|1005 Old Shell, MOBILE, LA 36604|30.688906|-88.05816900000002
Alabama: SUNSHINE 2|Location is: SUNSHINE (1st Sunday)|4|08:30:00|09:30:00|1005 Old Shell, MOBILE, LA 36604|30.688906|-88.05816900000002
Alabama: COMMON SOLUTION|Location is: SUNSHINE (1st Sunday)|4|11:00:00|12:00:00|1005 Old Shell, MOBILE, LA 36604|30.688906|-88.05816900000002
Alabama: SUNSHINE|Location is: SUNSHINE (1st Sunday)|4|20:00:00|21:00:00|1005 Old Shell, MOBILE, LA 36604|30.688906|-88.05816900000002
Alabama: COMMON SOLUTION|Location is: SUNSHINE (1st Sunday)|5|11:00:00|12:00:00|1005 Old Shell, MOBILE, LA 36604|30.688906|-88.05816900000002
Alabama: SUNSHINE 2|Location is: SUNSHINE (1st Sunday)|6|08:30:00|09:30:00|1005 Old Shell, MOBILE, LA 36604|30.688906|-88.05816900000002
Alabama: COMMON SOLUTION|Location is: SUNSHINE (1st Sunday)|6|11:00:00|12:00:00|1005 Old Shell, MOBILE, LA 36604|30.688906|-88.05816900000002
Alabama: SUNSHINE|Location is: SUNSHINE (1st Sunday)|6|20:00:00|21:00:00|1005 Old Shell, MOBILE, LA 36604|30.688906|-88.05816900000002
Texas: South Lakeside|Location is: Lakeside United Methodist Church|3|14:00:00|15:00:00|515 Ranch Road 416, Streetman, LA 75859|31.9311787|-96.23384699999997
Texas: South Lakeside|Location is: Lakeside United Methodist Church|6|14:00:00|15:00:00|515 Ranch Road 416, Streetman, LA 75859|31.9311787|-96.23384699999997
Texas: Bi-Stone|Location is: Old City Hall|1|14:30:00|15:30:00|512 Main St, Teague, LA 75860|31.591369|-96.2163597
Texas: Bi-Stone|Location is: Old City Hall|3|14:30:00|15:30:00|512 Main St, Teague, LA 75860|31.591369|-96.2163597
Texas: Bi-Stone|Location is: Old City Hall|5|14:30:00|15:30:00|512 Main St, Teague, LA 75860|31.591369|-96.2163597
Texas: Bi-Stone|Location is: Old City Hall|6|14:30:00|15:30:00|512 Main St, Teague, LA 75860|31.591369|-96.2163597
Texas: BISTONE GROUP|Location is: OLD CITY HALL|4|12:00:00|13:00:00|512 MAIN STREET, TEAGUE, LA 75860|31.591369|-96.2163597
Texas: BISTONE GROUP|Location is: OLD CITY HALL|2|18:30:00|19:30:00|512 MAIN STREET, TEAGUE, LA 75860|31.591369|-96.2163597
Texas: BISTONE GROUP|Location is: OLD CITY HALL|3|18:30:00|19:30:00|512 MAIN STREET, TEAGUE, LA 75860|31.591369|-96.2163597
Texas: BISTONE GROUP|Location is: OLD CITY HALL|5|18:30:00|19:30:00|512 MAIN STREET, TEAGUE, LA 75860|31.591369|-96.2163597
Texas: BISTONE GROUP|Location is: OLD CITY HALL|6|18:30:00|19:30:00|512 MAIN STREET, TEAGUE, LA 75860|31.591369|-96.2163597
Texas: BISTONE GROUP|Location is: OLD CITY HALL|1|18:30:00|19:30:00|512 MAIN STREET, TEAGUE, LA 75860|31.591369|-96.2163597
Texas: Another Chance|Location is: 1st United Methodist Church|4|14:30:00|15:30:00|420 Walnut St, Teague, LA 75860|31.591369|-96.2163597
Texas: Another Chance|Location is: 1st United Methodist Church|7|14:30:00|15:30:00|420 Walnut St, Teague, LA 75860|31.591369|-96.2163597
Arkansas: Northside Sobriety|Location is: Levy Church of Christ|5|20:00:00|21:00:00|5124 Camp Robinson, North Little Rock, LA 72118|34.8511873|-92.33202349999999
Arkansas: Courage to Change|Location is: Grace Church|1|18:00:00|19:00:00|12900 Cantrell, Little Rock, LA 72223|34.7710126|-92.4801989
Arkansas: Courage to Change|Location is: Grace Church|3|20:00:00|21:00:00|12900 Cantrell, Little Rock, LA 72223|34.7710126|-92.4801989
Arkansas: Courage to Change|Location is: Grace Church|6|20:00:00|21:00:00|12900 Cantrell, Little Rock, LA 72223|34.7710126|-92.4801989
Texas: Life on Lifes Terms|Location is: Fort Bend Club|4|19:00:00|20:00:00|4203 Avenue H, rosenberg, LA 77471|29.563858|-95.78506499999997
Alabama: St. Francis Methodist Church|Location is: MOBILE CENTRAL|5|20:00:00|21:00:00|15 N. Joachim St., MOBILE, LA 36602|30.691557|-88.04434200000003
Alabama: St. Francis Methodist Church|Location is: MOBILE CENTRAL|6|20:00:00|21:00:00|15 N. Joachim St., MOBILE, LA 36602|30.691557|-88.04434200000003
Alabama: Turning Point Group|Location is: Alano Club|1|18:30:00|19:30:00|908 McCrae Ave, mobile, LA |30.660837|-88.106378
Alabama: Turning Point Group|Location is: Alano Club|3|19:00:00|20:00:00|908 McCrae Ave, mobile, LA |30.660837|-88.106378
Arkansas: Sherwood Men Group|Location is: St. Vincent North Hospital|6|19:00:00|20:00:00|2215 Wildwood Ave, Sherwood, LA 72120|34.918834|-92.25319289999999
Illinois: TURNING POINT GROUP|Location is: TURNING POINT GROUP|1|11:00:00|12:00:00|355 LOCUST STREET, POINT, LA 75472|42.456802|-89.94298400000002
Illinois: TURNING POINT GROUP|Location is: TURNING POINT GROUP|2|19:30:00|20:30:00|355 LOCUST STREET, POINT, LA 75472|42.456802|-89.94298400000002
Illinois: TURNING POINT GROUP|Location is: TURNING POINT GROUP|4|19:30:00|20:30:00|355 LOCUST STREET, POINT, LA 75472|42.456802|-89.94298400000002
